"","Date","Year","Country","Location","Fatal (Y/N)","lon","lat"
"287","22-Jun-2012",2012,"USA","Bathtub Reef  Beach, Stuart, Martin County","N",-80.160359,27.1863376
"288","19-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"289","18-Jun-2012",2012,"USA","Ocean Isle, Brunswick County","N",-78.426672,33.8943393
"290","15-Jun-2012",2012,"USA","Summerland Key, Monroe County","N",-81.4448502,24.6613356
"291","14-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"292","14-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"293","14-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"294","14-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"295","02-Jun-2012",2012,"USA","Bethune Beach, Volusia County","N",-80.844768,28.941441
"296","02-Jun-2012",2012,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"297","31-May-2012",2012,"USA","Avon, Hatteras Island, Outer Banks, Dare County","N",-75.5108445,35.3521855
"298","23-May-2012",2012,"USA","Jacksonville, Duval County","N",-81.655651,30.3321838
"299","20-May-2012",2012,"USA","Iroquiois Point, Oahu","N",-157.9802778,21.3275
"300","12-May-2012",2012,"USA","Leffingwell Landing, Cambria,  San Luis Obispo County","N",-121.1214197,35.5838507
"301","09-May-2012",2012,"USA","Vero Beach, Indian River County","N",-80.3972736,27.6386434
"302","06-May-2012",2012,"USA","Off Catalina Island","N",-118.325129,33.3436216
"303","19-Apr-2012",2012,"USA","Indialantic, Brevard County","N",-80.5656079,28.0894599
"304","03-Apr-2012",2012,"USA","Leftovers near Chun's Reef, Oahu","N",-158.073538,21.628128
"305","Apr-2013",2012,"USA","Sanibel Island, Lee County","N",-82.0223137,26.4489695
"306","24-Mar-2012",2012,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"307","15-Mar-2012",2012,"USA","Jensen Beach, Martin County ","N",-80.2297697,27.2544906
"308","14-Mar-2012",2012,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"309","14-Mar-2012",2012,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"310","04-Mar-2012",2012,"USA","Playalinda Beach, Brevard County","N",-80.6318287,28.6555177
"311","26-Feb-2012",2012,"USA","Palm Beach Inlet, Palm Beach County","N",-80.037263,26.772285
"312","27-Jan-2012",2012,"USA","Lanai","N",-156.9273193,20.8165975
"313","13-Jan-2012",2012,"USA","Lincoln City, Lincoln County","N",-124.0178914,44.9581644
"314","31-Dec-2011",2011,"USA","Jupiter, Palm Beach County","N",-80.0942087,26.9342246
"315","23-Dec-2011",2011,"USA","New Smyrna Beach","N",-80.9269984,29.0258191
"316","21-Dec-2011",2011,"USA","Makahuena Point, Kauai","N",-159.4463529,21.8717452
"317","06-Dec-2011",2011,"USA","Seaside Cove","N",-117.9500871,33.8528246
"318","22-Nov-2011",2011,"USA","Pigeon Point","N",-122.3928022,37.1829202
"319","29-Oct-2011",2011,"USA","Marina State Beach, Monterey County","N",-121.8092841,36.6927933
"320","20-Oct-2011",2011,"USA","Newport, Lincoln County","N",-124.0534505,44.6367836
"321","11-Oct-2011",2011,"USA","Cape Canaveral","N",-80.5771737,28.4740089
"322","10-Oct-2011",2011,"USA","Seaside","N",-86.1429286,30.3216504
"323","02-Oct-2011",2011,"USA","Santa Maria Island, Manatee County","N",-82.7144811,27.5041264
"324","01-Oct-2011",2011,"USA","Gulf Shores, Baldwin County","N",-87.7008193,30.2460361
"325","30-Sep-2011",2011,"USA","Hatillo Beach","N",-66.7934203,18.4919313
"326","24-Sep-2011",2011,"USA","Santa Maria Island, Manatee County","N",-82.7144811,27.5041264
"327","24-Sep-2011",2011,"USA","North Myrtle Beach, Horry County","N",-78.680016,33.8160058
"328","20-Sep-2011",2011,"USA","Kauai","N",-159.5261238,22.0964396
"329","16-Sep-2011",2011,"USA","New Smyrna Beach","N",-80.9269984,29.0258191
"330","11-Sep-2011",2011,"USA","Samoa Beach, Humboldt County","N",-124.1991726,40.8062813
"331","04-Sep-2011",2011,"USA","Nimitz State Beach, Oahu","N",-158.0666611,21.299765
"332","02-Sep-2011",2011,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"333","31-Aug-2011",2011,"USA","Crescent Beach St. Johns County","N",-81.2536786,29.76886
"334","28-Aug-2011",2011,"USA","Grass Island, Aransas County","N",-97.1538796,28.0514053
"335","24-Aug-2011",2011,"USA","Buxton Beach, Dare County","N",-75.5188022,35.2673601
"336","24-Aug-2011",2011,"USA","Holden Beach. Brunswick County","N",-78.3038892,33.9135061
"337","17-Aug-2011",2011,"USA","Kure Beach, New Hanover County","N",-77.9072081,33.9968399
"338","17-Aug-2011",2011,"USA","Wrightsville Beach, New Hanover County","N",-77.7963709,34.2085036
"339","16-Aug--2011",2011,"USA","Vieques","N",-65.4400985,18.1262854
"340","15-Aug-2011",2011,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"341","11-Aug--2011",2011,"USA","Beaufort Inlet","N",-76.6663185,34.6937732
"342","25-Jul-2011",2011,"USA","Egg Harbor, Atlantic County","N",-74.6166192,39.3822537
"343","19-Jul-2011",2011,"USA","Ocracoke Island, Hyde County","N",-75.9810097,35.1146152
"344","13-Jul-2011",2011,"USA","South Padre Island, Cameron County","N",-97.1681257,26.1118401
"345","07-Jul-2011",2011,"USA","Sunday Beach, Matagorda Island, Calhoun  County","N",-96.7386946,28.1688928
"346","07-Jul-2011",2011,"USA","Mustang Island, Nueces County","N",-97.1628647,27.7103944
"347","26-Jun-2008",2011,"USA","North Topsail Beach, Onslow County","N",-77.43163,34.4901665
"348","24-Jun-2011",2011,"USA","San Onofre State Beach, San Diego County","N",-117.5656012,33.3728077
"349","21-Jun-2011",2011,"USA","Perdido Key, Escambia County","N",-87.4273172,30.3035037
"350","12-Jun-2011",2011,"USA","Off Jupiter Inlet, Palm Beach County","N",-80.1056256,26.8891892
"351","06-Jun-2011",2011,"USA","La Jolla, San Diego County","N",-117.2712717,32.8328112
"352","06-Jun-2011",2011,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"353","30-May-2011",2011,"USA","Follett's Island, Brazoria County","N",-95.1696535,29.0424663
"354","25-May-2011",2011,"USA","Lyman Beach, Kailua-Kona","N",-155.9746984,19.6023724
"355","22-May-2011",2011,"USA","Lyman Beach, Kailua-Kona","N",-155.9746984,19.6023724
"356","13-May-2011",2011,"USA","Ponte Vedra Beach, St Johns County","N",-81.3852595,30.2400058
"357","13-May-2011",2011,"USA","Ormond Beach, Volusia County","N",-81.0558894,29.2858129
"358","10-May-2011",2011,"USA","Miami","N",-80.1917902,25.7616798
"359","26-Apr-2011",2011,"USA","Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"360","22-Apr-2011",2011,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"361","Reported 29-Mar-2011",2011,"USA","Matagorda Beach","N",-95.9764096,28.597701
"362","26-Dec-2010",2010,"USA"," Kahului, Maui","N",-156.4729469,20.8893351
"363","11-Dec-2010",2010,"USA","Tavares Bay, Maui","N",-156.372637,20.922522
"364","19-Nov-2010",2010,"USA","","N",NA,NA
"365","28-Oct-2010",2010,"USA","florence, oregon","N",-124.0998409,43.9826214
"366","23-Oct-2010",2010,"USA","Burnt Cove near Eastport, Washington County","N",NA,NA
"367","22-Oct-2010",2010,"USA","Surf Beach, Vandenberg AFB, Santa Barbara County","Y",-120.6035029,34.6844268
"368","27-Sep-2010",2010,"USA","Winchester Bay","N",-124.1748369,43.6770608
"369","24-Sep-2010",2010,"USA","Sandridge Beach, Virginia Beach, Princess Anne County","N",-76.09115,36.7771461
"370","07-Sep-2010",2010,"USA","St. Augustine, St. John's County","N",-81.3124341,29.9012437
"371","04-Sep-2010",2010,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"372","03-Sep-2010",2010,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"373","03-Sep-2010",2010,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"374","18-Aug-2010",2010,"USA","Crescent Beach St. Johns County","N",-81.2536786,29.76886
"375","14-Aug-2010",2010,"USA","Pigeon Point, San Mateo County","N",-122.3928022,37.1829202
"376","07-Aug-2010",2010,"USA","Figure Eight Island, Wilmington, New Hanover County","N",-77.7488093,34.2708112
"377","05-Aug-2010",2010,"USA","Bethune Beach, Volusia County","N",-80.844768,28.941441
"378","02-Aug-2010",2010,"USA","Near oil rig Hondo, 5 nm from Gaviota, Santa Barbara County","N",NA,NA
"379","02-Aug-2010",2010,"USA","Micklers Landing, St. Johns County","N",-81.3573357,30.1615437
"380","25-Jul-2010",2010,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"381","23-Jul-2010",2010,"USA","Jacksonville Beach, Duval County","N",-81.3961338,30.2841224
"382","19-Jul-2010",2010,"USA","Myrtle Beach","N",-78.8866943,33.6890603
"383","17-Jul-2010",2010,"USA","Wrightsville Beach, New Hanover County","N",-77.7963709,34.2085036
"384","17-Jul-2010",2010,"USA","New Smyrna Beach","N",-80.9269984,29.0258191
"385","16-Jul-2010",2010,"USA","Galveston","N",-94.7976958,29.3013479
"386","11-Jul-2010",2010,"USA","Lauderdale-by-the-Sea, Broward County","N",-80.0964326,26.192028
"387","03-Jul-2010",2010,"USA","Off Long Island","N",-72.794474,40.858641
"388","02-Jul-2010",2010,"USA","Pismo Beach, San Luis  Obispo County","N",-120.6412827,35.1427533
"389","02-Jul-2010",2010,"USA","Dog Patch, San Onofre","N",-117.5656012,33.3728077
"390","27-Jun-2010",2010,"USA","Eight Mile Beach, Galveston","N",-94.8941273,29.2556198
"391","25-Jun-2010",2010,"USA","Fripp Island","N",-80.4966062,32.317001
"392","25-Jun-2010",2010,"USA","Topsail Island, Pender County","N",-77.5460805,34.4271121
"393","10-Jun-2010",2010,"USA","Jacksonville","N",-81.655651,30.3321838
"394","Jun-2010",2010,"USA","Ponte Vedra Beach, St Johns County","N",-81.3852595,30.2400058
"395","30-May-2010",2010,"USA","Off Tarpon Springs","N",-82.739375,28.138599
"396","01-May-2010",2010,"USA","New Smyrna Beach","N",-80.9269984,29.0258191
"397","28-Apr-2010",2010,"USA","Hanalei Bay","N",-159.5067583,22.2090776
"398","19-Apr-2010",2010,"USA","Hanalei Bay, Kauai","N",-159.5067583,22.2090776
"399","06-Feb-2010",2010,"USA","Riviera Beach","N",-80.0580969,26.7753405
"400","03-Feb-2010",2010,"USA","Stuart, Martin County","Y",-80.2528257,27.197548
"401","06-Jan-2010",2010,"USA","Elliot Key","N",-80.2000596,25.4396585
"402","05-Dec-2009",2009,"USA","Adventure Aquarium, Camden","N",-75.1312033,39.945942
"403","25-Nov-2009",2009,"USA","Huntington Beach, Orange County","N",-117.9988026,33.6594835
"404","24-Nov-2009",2009,"USA","Lori Wilson Park, Cocoa Beach, Brevard County","N",-80.6094697,28.3371371
"405","16-Nov-2009",2009,"USA","Loch Lomond, Marin County","N",-122.4838887,37.9732121
"406","16-Nov-2009",2009,"USA","Jupiter, Palm Beach County","N",-80.0942087,26.9342246
"407","13-Nov-2009",2009,"USA","Jupiter, Palm Beach County","N",-80.0942087,26.9342246
"408","11-Nov-2009",2009,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"409","05-Nov-2009",2009,"USA","Davenport, Santa Cruz County","N",-122.1966597,37.0135208
"410","24-Oct-2009",2009,"USA","San Onofre, San Diego County ","N",-117.5656012,33.3728077
"411","19-Oct-2009",2009,"USA","Kalama Park, Maui","N",-156.4532411,20.7320541
"412","09-Oct-2009",2009,"USA","San Onofre State Beach, San Diego County","N",-117.5656012,33.3728077
"413","26-Sep-2009",2009,"USA","Key Colony Beach, Monroe County","N",-81.0186827,24.7209744
"414","12-Sep-2009",2009,"USA","Corolla, Currituck County","Y",-75.8307777,36.3802879
"415","30-Aug-2009",2009,"USA","Huntington Beach, Orange County","N",-117.9988026,33.6594835
"416","25-Aug-2009",2009,"USA","Terramar Beach, Carlsbad, San Diego County","N",-117.332911,33.128549
"417","10-Aug-2009",2009,"USA","Ponce, Volusia County","N",-80.9369983,29.0963729
"418","06-Aug-2009",2009,"USA","kawa bay, hawaii","N",-155.5272222,19.1161111
"419","01-Aug-2009",2009,"USA","Curlew Island, Breton Sound","N",NA,NA
"420","24-Jul-2009",2009,"USA","South Padre Island","N",-97.1681257,26.1118401
"421","22-Jul-2009",2009,"USA","Holden Beach. Brunswick County","N",-78.3038892,33.9135061
"422","22-Jul-2009",2009,"USA","Intracoastal Waterway,      St. Petersburg","N",NA,NA
"423","11-Jul-2009",2009,"USA","San Onofre, San Diego County ","N",-117.5656012,33.3728077
"424","05-Jul-2009",2009,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"425","04-Jul-2009",2009,"USA","Biscayne National Park, Miami","N",-80.2083103,25.4824229
"426","21-Jun-2009",2009,"USA","Shell Beach, San Luis Obispo County","N",-120.672395,35.1552532
"427","16-Jun-2009",2009,"USA","Melbourne Beach, Brevard County","N",-80.5603303,28.0683496
"428","25-May-2009",2009,"USA","Clearwater Beach, Pinellas County","N",-82.8270846,27.9775301
"429","17-May-2009",2009,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"430","16-May-2009",2009,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"431","16-May-2009",2009,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"432","28-Apr-2009",2009,"USA","St. Augustine, St. John's County","N",-81.3124341,29.9012437
"433","Reported 25-Apr-2009",2009,"USA","San Onofre State Beach, San Diego County","N",-117.5656012,33.3728077
"434","21-Apr-2009",2009,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"435","19-Apr-2009",2009,"USA","Carlin Park, Jupiter Inlet","N",-80.0691932,26.9291055
"436","17-Apr-2009",2009,"USA","Walton Rocks, St Lucie County","N",-80.2334306,27.3378902
"437","11-Apr-2009",2009,"USA","Kona","N",-155.9969261,19.639994
"438","06-Apr-2009",2009,"USA","San Diego County","N",-117.1610966,32.7157305
"439","03-Apr-2009",2009,"USA","Sanibel Island, Lee County","N",-82.0223137,26.4489695
"440","18-Mar-2009",2009,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"441","17-Mar-2009",2009,"USA","Alenuihaha Channel","N",-156.0416667,20.6333333
"442","08-Feb-2009",2009,"USA","Quebradillas","Y",-66.9342579,18.470959
"443","20-Dec-2008",2008,"USA","Dillon Beach, Marin County","N",-122.9652768,38.2507515
"444","08-Oct-2008",2008,"USA","Santa Rosa Beach, Walton County","N",-86.2288322,30.3960324
"445","28-Sep-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"446","28-Sep-2008",2008,"USA","Bethune Beach","N",-80.8389898,28.9508924
"447","14-Sep-2008",2008,"USA","Ormond-by-the-Sea, Volusia County","N",-81.0664455,29.3491449
"448","09-Sep-2008",2008,"USA","Ka'a'awa, Oahu","N",-157.8536111,21.5572221
"449","08-Sep-2008",2008,"USA","Surf Beach, Lompoc, Santa Barbara County","N",-120.6049955,34.6829861
"450","06-Sep-2008",2008,"USA","Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"451","06-Sep-2008",2008,"USA","Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"452","01-Sep-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"453","Sep-2008",2008,"USA","Hutchinson Island","N",-80.2488596,27.3545667
"454","30-Aug-2008",2008,"USA","McKenzie Beach Park in Pahoa, Hawai'i ","Y",-154.8651908,19.4372951
"455","28-Aug-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"456","27-Aug-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"457","24-Aug-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"458","24-Aug-2008",2008,"USA","Surf City, Topsail Island, Pender County","N",-77.5460805,34.4271121
"459","20-Aug-2008",2008,"USA","Sanibel Island, Lee County","N",-82.0223137,26.4489695
"460","18-Aug-2008",2008,"USA","North Myrtle Beach, Horry County","N",-78.680016,33.8160058
"461","16-Aug-2008",2008,"USA","Buck Island","N",-64.6206106,17.7870946
"462","12-Aug-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"463","11-Aug-2008",2008,"USA","Ala Moana Beach Park, Oah'u","N",-157.8484816,21.2900776
"464","26-Jul-2008",2008,"USA","Honokowai, Maui","N",-156.6808988,20.963681
"465","25-Jul-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"466","25-Jul-2008",2008,"USA","Lahilahi Point, Oahu","N",-158.2113408,21.4618181
"467","24-Jul-2008",2008,"USA","Surf City, Topsail Island, Pender County","N",-77.5460805,34.4271121
"468","24-Jul-2008",2008,"USA","Topsail Island, Pender County","N",-77.5460805,34.4271121
"469","23-Jul-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"470","19-Jul-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"471","13-Jul-2008",2008,"USA","Carolina Beach, New Hanover County","N",-77.8935966,34.0351726
"472","11-Jul-2008",2008,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"473","09-Jul-2008",2008,"USA","Emerald Isle, Carteret County","N",-76.9507762,34.6779399
"474","05-Jul-2008",2008,"USA","Litchfield Beach, Georgetown County","N",-79.0954041,33.4702201
"475","28-Jun-2008",2008,"USA","Kamilo Point, Hawai'i","Y",-155.5986111,18.9777777
"476","26-Jun-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"477","26-Jun-2008",2008,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"478","21-Jun-2008",2008,"USA","West Cove, Catalina Island","N",-118.4163103,33.3878856
"479","20-Jun-2008",2008,"USA","Fernandina Beach, Nassau County","N",-81.4625919,30.6696818
"480","07-Jun-2008",2008,"USA","Cocoa Beach, Brevard  County","N",-80.6075513,28.3200067
"481","01-Jun-2008",2008,"USA","Cherry Grove","N",-73.089218,40.6590648
"482","26-May-2008",2008,"USA","Hammocks Beach State Park, Bear Island, Onslow County","N",-77.1488396,34.6318297
"483","07-May-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"484","28-Apr-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"485","27-Apr-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"486","26-Apr-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"487","25-Apr-2008",2008,"USA","Solana Beach, San Diego County","Y",-117.2711481,32.991155
"488","20-Apr-2008",2008,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"489","15-Apr-2008",2008,"USA","Playalinda Beach, Canaveral National Seashore, Brevard County","N",-80.6318287,28.6555177
"490","28-Mar-2008",2008,"USA","Near Cocoa Beach, Brevard  County","N",-80.6075513,28.3200067
"491","Reported 08-Apr-2008",2008,"USA","1.4 miles south of Ponce de Leon Jetty, New Smyrna Beach, Volusia County","N",NA,NA
"492","03-Apr-2008",2008,"USA","South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"493","28-Mar-2008",2008,"USA","New Smyrna Beach / Ponce Inlet, Volusia County","N",-80.9298958,29.0835756
"494","25-Mar-2008",2008,"USA","Palm Beach Shores, Palm Beach County","N",-80.0355962,26.7781183
"495","23-Mar-2008",2008,"USA","South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"496","21-Mar-2008",2008,"USA","Beachway Avenue Approach, New Smyrna Beach, Volusia County","N",-80.9041836,29.0512968
"497","15-Mar-2008",2008,"USA","Lovers Key State Park, Bonita Springs, Lee County","N",-81.8710439,26.3912537
"498","07-Mar-2008",2008,"USA"," Huntington Beach, Orange County","N",-117.9988026,33.6594835
"499","15-Feb-2008",2008,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"500","06-Feb-2008",2008,"USA","Opposite Patrick Air Force Base, Brevard County","N",NA,NA
"501","10-Jan-2008",2008,"USA","Playalinda Beach, Canaveral National Seashore, Brevard County","N",-80.6318287,28.6555177
